,price,minimum_nights,availability_365,number_of_reviews,neighbourhood_group_Bronx,neighbourhood_group_Brooklyn,neighbourhood_group_Manhattan,neighbourhood_group_Queens,neighbourhood_group_Staten Island,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room
43221,125,2,0,1,0,1,0,0,0,0,0,1,0
43222,65,1,19,20,0,1,0,0,0,0,0,1,0
43223,300,2,0,1,0,1,0,0,0,1,0,0,0
43224,40,1,327,7,1,0,0,0,0,0,0,1,0
43225,40,25,154,0,0,0,0,1,0,0,0,1,0
43226,60,2,177,15,0,0,0,1,0,1,0,0,0
43227,445,4,78,1,0,0,1,0,0,1,0,0,0
43228,225,30,365,0,0,0,1,0,0,1,0,0,0
43229,66,30,273,0,0,0,1,0,0,0,0,1,0
43230,65,2,364,3,0,0,0,1,0,0,0,1,0
43231,95,1,10,8,0,0,0,1,0,1,0,0,0
43232,61,1,176,8,0,0,1,0,0,0,0,1,0
43233,78,2,8,1,0,1,0,0,0,0,0,1,0
43234,125,2,0,21,1,0,0,0,0,1,0,0,0
43235,199,1,155,12,0,0,1,0,0,0,0,1,0
43236,50,1,63,13,0,0,0,1,0,0,0,1,0
43237,95,1,23,36,0,0,0,0,1,1,0,0,0
43238,75,2,0,4,0,0,1,0,0,0,0,1,0
43239,450,1,177,5,0,1,0,0,0,1,0,0,0
43240,65,1,157,14,0,1,0,0,0,0,0,1,0
43241,50,1,126,14,0,0,1,0,0,0,0,1,0
43242,158,3,7,3,0,0,1,0,0,1,0,0,0
43243,325,2,0,11,0,0,1,0,0,1,0,0,0
43244,850,3,3,0,0,0,1,0,0,0,0,1,0
43245,100,1,132,68,0,1,0,0,0,1,0,0,0
43246,105,1,312,17,0,1,0,0,0,1,0,0,0
43247,54,1,361,15,0,0,0,1,0,0,0,1,0
43248,55,2,50,6,0,1,0,0,0,0,0,1,0
43249,200,3,14,6,0,0,1,0,0,0,0,1,0
43250,89,1,177,12,0,0,0,1,0,0,0,1,0
43251,130,7,13,2,0,1,0,0,0,1,0,0,0
43252,250,1,145,20,0,0,1,0,0,1,0,0,0
43253,251,30,335,0,0,0,1,0,0,1,0,0,0
43254,54,1,321,12,0,0,0,1,0,0,0,1,0
43255,312,3,312,17,0,0,1,0,0,1,0,0,0
43256,50,1,74,19,0,0,0,1,0,0,0,1,0
43257,231,30,359,0,0,0,1,0,0,1,0,0,0
43258,249,30,356,0,0,0,1,0,0,1,0,0,0
43259,54,1,358,14,0,0,0,1,0,0,0,1,0
43260,72,2,6,3,0,0,1,0,0,0,0,1,0
43261,249,3,342,8,0,0,0,1,0,1,0,0,0
43262,69,2,75,6,0,0,0,1,0,0,0,1,0
43263,30,1,353,8,0,0,0,1,0,0,0,0,1
43264,50,1,361,26,1,0,0,0,0,0,0,1,0
43265,66,14,76,0,0,1,0,0,0,1,0,0,0
43266,30,1,0,9,0,0,0,1,0,0,0,0,1
43267,30,1,343,3,0,0,0,1,0,0,0,0,1
43268,53,2,156,1,0,0,0,1,0,0,0,1,0
43269,50,7,20,4,0,1,0,0,0,0,0,1,0
43270,51,30,185,0,0,0,0,1,0,0,0,1,0
43271,65,3,73,12,0,1,0,0,0,0,0,1,0
43272,175,2,268,8,0,1,0,0,0,1,0,0,0
43273,170,3,354,11,0,1,0,0,0,1,0,0,0
43274,157,3,0,1,0,1,0,0,0,1,0,0,0
43275,207,2,344,4,0,0,1,0,0,1,0,0,0
43276,60,2,25,10,0,0,0,1,0,0,0,1,0
43277,100,3,150,5,0,0,0,1,0,0,0,1,0
43278,85,2,89,1,0,0,0,1,0,0,0,1,0
43279,60,4,170,0,0,1,0,0,0,0,0,1,0
43280,120,3,4,0,0,1,0,0,0,0,0,1,0
43281,60,2,22,14,0,0,0,1,0,0,0,1,0
43282,100,5,0,13,0,0,1,0,0,1,0,0,0
43283,395,3,139,0,0,1,0,0,0,1,0,0,0
43284,60,2,23,13,0,0,0,1,0,0,0,1,0
43285,197,2,339,4,0,0,1,0,0,1,0,0,0
43286,99,29,282,2,0,0,1,0,0,1,0,0,0
43287,74,2,40,9,0,1,0,0,0,0,0,1,0
43288,80,2,22,15,0,0,0,1,0,0,0,1,0
43289,49,1,149,14,0,0,1,0,0,0,0,1,0
43290,54,1,364,13,0,0,0,1,0,0,0,1,0
43291,54,1,325,12,0,0,0,1,0,0,0,1,0
43292,54,1,360,10,0,0,0,1,0,0,0,1,0
43293,89,6,0,3,0,1,0,0,0,0,0,1,0
43294,125,1,173,4,0,1,0,0,0,1,0,0,0
43295,145,3,9,6,0,1,0,0,0,1,0,0,0
43296,140,3,75,2,1,0,0,0,0,1,0,0,0
43297,50,6,0,3,0,1,0,0,0,1,0,0,0
43298,60,2,89,10,0,1,0,0,0,0,0,1,0
43299,35,30,0,0,0,0,0,1,0,0,0,1,0
43300,95,2,65,1,0,0,1,0,0,0,0,1,0
43301,185,5,352,2,0,1,0,0,0,1,0,0,0
43302,375,1,88,26,0,1,0,0,0,1,0,0,0
43303,150,1,362,29,0,0,1,0,0,0,0,1,0
43304,200,2,157,1,0,1,0,0,0,1,0,0,0
43305,170,1,11,1,0,0,1,0,0,1,0,0,0
43306,60,2,0,3,0,0,1,0,0,0,0,1,0
43307,69,2,68,22,0,1,0,0,0,0,0,1,0
43308,40,1,365,5,0,0,0,1,0,0,0,1,0
43309,122,2,88,11,0,1,0,0,0,1,0,0,0
43310,325,3,2,1,0,1,0,0,0,1,0,0,0
43311,49,1,90,14,0,0,0,1,0,0,0,1,0
43312,55,2,154,21,0,0,0,1,0,0,0,1,0
43313,250,2,318,23,0,0,0,1,0,1,0,0,0
43314,200,7,180,0,0,0,0,1,0,0,0,1,0
43315,50,1,96,5,0,1,0,0,0,0,0,1,0
43316,240,7,0,1,0,1,0,0,0,1,0,0,0
43317,130,7,129,2,0,0,1,0,0,1,0,0,0
43318,50,1,46,10,0,1,0,0,0,0,0,1,0
43319,48,1,46,2,0,1,0,0,0,0,0,1,0
43320,38,2,16,20,0,1,0,0,0,0,0,1,0
43321,64,1,130,28,0,1,0,0,0,0,0,1,0
43322,60,2,92,15,0,1,0,0,0,0,0,1,0
43323,50,1,310,8,0,1,0,0,0,0,0,0,1
43324,99,1,303,11,0,1,0,0,0,1,0,0,0
43325,120,2,63,41,0,1,0,0,0,1,0,0,0
43326,310,1,354,8,1,0,0,0,0,1,0,0,0
43327,99,28,338,0,0,0,1,0,0,1,0,0,0
43328,75,1,357,12,0,0,0,1,0,0,0,1,0
43329,195,4,3,4,0,0,1,0,0,1,0,0,0
43330,59,1,360,22,0,0,0,1,0,0,0,1,0
43331,150,1,171,10,0,1,0,0,0,1,0,0,0
43332,59,1,168,22,0,0,0,1,0,0,0,1,0
43333,65,1,0,11,0,0,0,1,0,0,0,1,0
43334,99,3,152,15,0,0,0,1,0,1,0,0,0
43335,60,1,356,9,0,0,0,1,0,0,0,1,0
43336,200,2,90,8,0,0,1,0,0,1,0,0,0
43337,55,1,355,14,0,0,0,1,0,0,0,1,0
43338,59,1,348,0,0,0,0,1,0,0,0,1,0
43339,144,2,0,3,0,1,0,0,0,1,0,0,0
43340,245,1,311,13,0,0,1,0,0,1,0,0,0
43341,125,1,0,1,0,0,0,1,0,1,0,0,0
43342,115,4,201,1,0,0,1,0,0,0,0,1,0
43343,250,3,15,9,0,1,0,0,0,1,0,0,0
43344,100,2,75,7,0,0,0,1,0,0,0,1,0
43345,200,5,0,2,0,1,0,0,0,1,0,0,0
43346,120,4,0,2,0,0,0,1,0,1,0,0,0
43347,406,3,49,1,0,0,1,0,0,1,0,0,0
43348,99,1,127,2,0,0,1,0,0,0,0,1,0
43349,150,3,169,14,0,0,0,1,0,1,0,0,0
43350,900,3,152,7,0,0,1,0,0,1,0,0,0
43351,39,2,155,4,0,1,0,0,0,0,0,1,0
43352,200,2,0,23,0,1,0,0,0,1,0,0,0
43353,240,3,141,0,0,1,0,0,0,1,0,0,0
43354,75,2,0,12,0,0,1,0,0,0,0,1,0
43355,90,2,68,18,1,0,0,0,0,1,0,0,0
43356,56,1,19,5,0,1,0,0,0,0,0,0,1
43357,32,1,0,8,0,1,0,0,0,0,0,1,0
43358,90,2,66,0,0,1,0,0,0,0,0,1,0
43359,42,6,158,8,0,1,0,0,0,0,0,1,0
43360,200,3,241,4,0,1,0,0,0,1,0,0,0
43361,160,1,10,35,0,1,0,0,0,1,0,0,0
43362,350,4,154,11,0,0,1,0,0,1,0,0,0
43363,150,1,83,10,0,1,0,0,0,0,0,1,0
43364,42,100,348,1,0,0,0,1,0,0,0,1,0
43365,750,2,342,10,0,0,1,0,0,1,0,0,0
43366,199,2,23,8,0,1,0,0,0,1,0,0,0
43367,200,3,72,1,0,1,0,0,0,1,0,0,0
43368,200,2,153,17,0,0,1,0,0,1,0,0,0
43369,249,3,40,0,0,1,0,0,0,0,0,1,0
43370,205,1,62,17,0,1,0,0,0,1,0,0,0
43371,351,30,149,0,0,0,1,0,0,1,0,0,0
43372,222,30,365,0,0,0,1,0,0,1,0,0,0
43373,85,6,0,1,0,1,0,0,0,0,0,1,0
43374,90,2,64,8,0,0,1,0,0,0,0,1,0
43375,115,2,29,6,0,1,0,0,0,0,0,1,0
43376,150,2,0,2,0,0,1,0,0,1,0,0,0
43377,147,4,0,2,0,1,0,0,0,1,0,0,0
43378,85,1,0,7,0,1,0,0,0,1,0,0,0
43379,159,3,60,5,0,0,1,0,0,1,0,0,0
43380,215,4,0,3,0,1,0,0,0,1,0,0,0
43381,80,2,0,3,0,1,0,0,0,0,0,1,0
43382,75,1,132,16,1,0,0,0,0,1,0,0,0
43383,250,1,347,9,0,0,1,0,0,1,0,0,0
43384,120,1,39,4,0,1,0,0,0,0,0,1,0
43385,294,2,315,3,0,0,1,0,0,1,0,0,0
43386,214,2,335,1,0,0,1,0,0,1,0,0,0
43387,299,2,120,0,0,0,1,0,0,1,0,0,0
43388,64,2,339,8,0,0,0,1,0,0,0,1,0
43389,70,2,45,9,0,0,0,1,0,0,0,1,0
43390,120,2,4,9,0,0,1,0,0,0,0,1,0
43391,90,1,0,4,0,0,0,1,0,1,0,0,0
43392,307,2,332,0,0,0,1,0,0,1,0,0,0
43393,34,100,339,0,0,0,0,1,0,0,0,1,0
43394,240,4,64,0,0,0,1,0,0,0,0,1,0
43395,34,100,365,0,0,0,0,1,0,0,0,1,0
43396,34,100,365,0,0,0,0,1,0,0,0,1,0
43397,39,100,309,0,0,0,0,1,0,0,0,1,0
43398,141,100,309,0,0,0,0,1,0,1,0,0,0
43399,500,2,0,0,0,1,0,0,0,0,0,1,0
43400,625,4,0,0,0,0,1,0,0,1,0,0,0
43401,150,2,0,0,0,0,0,1,0,0,0,0,1
43402,199,2,337,0,0,0,0,1,0,0,0,1,0
43403,50,1,63,14,0,1,0,0,0,0,0,1,0
43404,45,1,83,31,0,0,0,1,0,0,0,1,0
43405,85,2,71,19,0,0,0,1,0,1,0,0,0
43406,110,2,88,2,0,0,0,1,0,0,0,1,0
43407,120,3,0,4,0,0,1,0,0,0,0,1,0
43408,43,1,0,24,0,1,0,0,0,0,0,1,0
43409,116,2,180,1,1,0,0,0,0,0,0,1,0
43410,45,1,0,33,0,0,0,1,0,0,0,1,0
43411,60,2,66,9,0,1,0,0,0,0,0,1,0
43412,299,3,92,8,0,0,1,0,0,1,0,0,0
43413,220,2,324,1,0,0,1,0,0,1,0,0,0
43414,195,7,0,5,0,0,1,0,0,1,0,0,0
43415,1100,3,7,0,0,0,1,0,0,1,0,0,0
43416,39,1,42,19,0,0,0,1,0,0,0,1,0
43417,385,5,203,8,0,0,1,0,0,1,0,0,0
43418,220,2,339,1,0,0,1,0,0,1,0,0,0
43419,129,3,217,26,0,1,0,0,0,1,0,0,0
43420,70,1,78,16,0,1,0,0,0,0,0,1,0
43421,60,15,6,1,0,1,0,0,0,0,0,1,0
43422,171,2,324,1,0,0,1,0,0,1,0,0,0
43423,98,3,32,4,0,0,1,0,0,0,0,1,0
43424,90,1,94,0,0,1,0,0,0,1,0,0,0
43425,550,3,320,5,0,1,0,0,0,1,0,0,0
43426,139,5,19,1,0,1,0,0,0,1,0,0,0
43427,159,1,82,13,0,0,1,0,0,1,0,0,0
43428,45,1,308,12,0,0,0,1,0,0,0,1,0
43429,34,30,280,0,0,1,0,0,0,0,0,1,0
43430,149,1,90,0,0,0,1,0,0,0,0,1,0
43431,110,5,0,2,0,0,1,0,0,0,0,1,0
43432,80,2,112,13,0,1,0,0,0,0,0,1,0
43433,349,1,349,11,0,0,1,0,0,1,0,0,0
43434,145,5,62,0,0,1,0,0,0,1,0,0,0
43435,44,5,0,2,0,1,0,0,0,0,0,1,0
43436,179,30,365,0,0,1,0,0,0,1,0,0,0
43437,293,30,341,0,0,0,1,0,0,1,0,0,0
43438,215,2,322,4,0,0,1,0,0,1,0,0,0
43439,195,30,365,0,0,0,1,0,0,1,0,0,0
43440,40,2,95,6,0,1,0,0,0,0,0,1,0
43441,220,2,203,17,0,0,1,0,0,1,0,0,0
43442,99,1,15,14,0,0,0,1,0,1,0,0,0
43443,85,2,0,16,1,0,0,0,0,1,0,0,0
43444,167,100,221,0,0,1,0,0,0,1,0,0,0
43445,500,2,8,5,0,1,0,0,0,1,0,0,0
43446,100,1,192,25,0,1,0,0,0,1,0,0,0
43447,160,2,6,4,0,0,1,0,0,1,0,0,0
43448,275,4,65,15,0,0,1,0,0,1,0,0,0
43449,271,4,137,13,0,0,1,0,0,1,0,0,0
43450,30,1,355,3,0,0,0,1,0,0,0,0,1
43451,200,2,12,3,0,0,1,0,0,1,0,0,0
43452,280,2,338,12,0,0,1,0,0,1,0,0,0
43453,130,2,165,8,0,1,0,0,0,1,0,0,0
43454,29,30,94,2,0,1,0,0,0,0,0,0,1
43455,30,1,363,2,0,0,0,1,0,0,0,0,1
43456,190,2,0,2,0,0,1,0,0,1,0,0,0
43457,158,30,219,0,0,0,1,0,0,1,0,0,0
43458,180,1,5,4,0,0,1,0,0,1,0,0,0
43459,95,1,50,22,0,0,1,0,0,0,0,1,0
43460,450,4,30,1,1,0,0,0,0,1,0,0,0
43461,300,3,85,1,1,0,0,0,0,1,0,0,0
43462,335,3,28,1,0,0,1,0,0,1,0,0,0
43463,73,2,16,16,0,0,0,1,0,0,0,1,0
43464,225,4,360,7,0,1,0,0,0,1,0,0,0
43465,79,1,159,7,0,0,0,1,0,1,0,0,0
43466,275,3,326,1,0,1,0,0,0,1,0,0,0
43467,34,31,34,0,0,1,0,0,0,0,0,1,0
43468,250,3,321,0,0,1,0,0,0,1,0,0,0
43469,250,2,353,15,0,1,0,0,0,1,0,0,0
43470,299,1,355,11,0,0,1,0,0,1,0,0,0
43471,325,2,66,4,0,1,0,0,0,1,0,0,0
43472,369,1,359,3,0,0,1,0,0,0,0,1,0
43473,285,3,290,5,0,1,0,0,0,1,0,0,0
43474,350,2,200,6,0,0,1,0,0,1,0,0,0
43475,245,3,292,0,0,1,0,0,0,1,0,0,0
43476,245,3,326,2,0,1,0,0,0,1,0,0,0
43477,395,7,103,8,0,0,1,0,0,1,0,0,0
43478,530,3,275,2,0,1,0,0,0,1,0,0,0
43479,785,3,269,0,0,1,0,0,0,1,0,0,0
43480,299,1,340,11,0,0,1,0,0,0,0,1,0
43481,375,4,354,1,0,1,0,0,0,1,0,0,0
43482,155,4,0,1,0,1,0,0,0,1,0,0,0
43483,300,2,332,6,0,1,0,0,0,1,0,0,0
43484,179,2,7,9,0,1,0,0,0,1,0,0,0
43485,60,1,156,15,0,1,0,0,0,0,0,1,0
43486,399,4,89,15,0,0,1,0,0,1,0,0,0
43487,219,2,351,3,0,0,0,1,0,0,0,1,0
43488,209,30,364,0,0,1,0,0,0,1,0,0,0
43489,150,1,68,7,0,0,1,0,0,1,0,0,0
43490,200,1,0,3,0,1,0,0,0,1,0,0,0
43491,135,1,210,16,0,1,0,0,0,1,0,0,0
43492,59,4,14,2,0,0,0,1,0,0,0,1,0
43493,145,30,147,0,0,0,1,0,0,1,0,0,0
43494,160,30,338,0,0,0,1,0,0,1,0,0,0
43495,45,2,339,5,0,0,0,1,0,0,0,1,0
43496,480,4,0,1,0,0,1,0,0,1,0,0,0
43497,100,4,0,9,0,0,1,0,0,1,0,0,0
43498,190,3,0,9,0,0,1,0,0,1,0,0,0
43499,150,3,249,11,0,0,1,0,0,1,0,0,0
43500,97,30,309,0,0,0,1,0,0,1,0,0,0
43501,140,2,354,15,0,1,0,0,0,1,0,0,0
43502,75,15,187,0,0,0,1,0,0,0,0,1,0
43503,115,1,362,0,0,1,0,0,0,0,0,0,1
43504,45,1,0,3,0,1,0,0,0,0,0,1,0
43505,100,5,154,8,0,1,0,0,0,1,0,0,0
43506,145,1,11,4,0,0,1,0,0,1,0,0,0
43507,40,1,253,27,0,0,0,1,0,0,0,1,0
43508,69,1,365,10,0,0,0,0,1,0,0,1,0
43509,299,2,0,3,0,0,1,0,0,1,0,0,0
43510,220,2,2,3,0,1,0,0,0,1,0,0,0
43511,250,1,338,17,0,1,0,0,0,1,0,0,0
43512,55,2,356,2,0,0,1,0,0,0,0,1,0
43513,247,2,284,3,0,0,1,0,0,1,0,0,0
43514,125,1,163,7,0,1,0,0,0,1,0,0,0
43515,225,2,339,7,0,1,0,0,0,1,0,0,0
43516,90,2,177,4,0,0,0,1,0,1,0,0,0
43517,199,2,163,0,0,0,1,0,0,1,0,0,0
43518,125,30,170,1,0,0,1,0,0,1,0,0,0
43519,275,4,244,13,0,0,1,0,0,1,0,0,0
43520,95,2,126,0,0,1,0,0,0,0,0,1,0
43521,55,2,112,2,0,1,0,0,0,0,0,1,0
43522,110,7,359,0,0,0,1,0,0,1,0,0,0
43523,95,2,0,8,0,1,0,0,0,1,0,0,0
43524,26,3,247,0,0,1,0,0,0,0,0,0,1
43525,395,1,12,2,0,0,1,0,0,1,0,0,0
43526,228,2,338,0,0,0,1,0,0,1,0,0,0
43527,220,5,0,1,0,1,0,0,0,1,0,0,0
43528,150,1,0,2,0,0,1,0,0,1,0,0,0
43529,92,7,7,11,0,0,0,1,0,1,0,0,0
43530,31,30,240,0,0,0,0,1,0,0,0,1,0
43531,31,30,0,0,0,0,0,1,0,0,0,1,0
43532,500,1,77,1,0,0,1,0,0,1,0,0,0
43533,250,3,34,8,0,1,0,0,0,1,0,0,0
43534,100,2,166,7,0,0,0,0,1,1,0,0,0
43535,200,2,0,3,0,0,1,0,0,1,0,0,0
43536,250,1,76,12,0,0,1,0,0,1,0,0,0
43537,375,4,240,10,0,0,1,0,0,1,0,0,0
43538,150,2,210,6,0,0,0,1,0,1,0,0,0
43539,145,1,348,0,0,0,1,0,0,1,0,0,0
43540,175,1,116,29,0,1,0,0,0,1,0,0,0
43541,400,2,68,7,0,0,1,0,0,1,0,0,0
43542,350,5,348,1,0,0,1,0,0,1,0,0,0
43543,72,2,133,25,0,1,0,0,0,0,0,1,0
43544,91,1,0,26,0,0,1,0,0,0,0,1,0
43545,60,7,32,6,0,1,0,0,0,0,0,1,0
43546,10000,1,332,0,0,0,1,0,0,0,0,1,0
43547,10000,1,341,0,0,0,1,0,0,0,0,1,0
43548,10000,1,353,2,0,0,1,0,0,0,0,1,0
43549,10000,1,327,0,0,0,1,0,0,0,0,1,0
43550,10000,1,345,0,0,0,1,0,0,0,0,1,0
43551,258,30,339,0,0,0,1,0,0,1,0,0,0
43552,190,3,0,12,0,0,1,0,0,1,0,0,0
43553,75,2,129,23,0,1,0,0,0,0,0,1,0
43554,970,2,81,0,0,0,1,0,0,1,0,0,0
43555,63,30,331,1,0,1,0,0,0,0,0,0,1
43556,500,2,6,2,0,0,1,0,0,1,0,0,0
43557,56,1,0,6,0,0,1,0,0,0,0,1,0
43558,3650,30,160,0,0,0,1,0,0,1,0,0,0
43559,29,30,365,1,0,1,0,0,0,0,0,0,1
43560,295,3,100,8,0,0,1,0,0,1,0,0,0
43561,160,3,56,3,0,0,1,0,0,1,0,0,0
43562,89,1,85,23,0,0,0,1,0,1,0,0,0
43563,175,1,7,0,0,0,1,0,0,0,0,1,0
43564,252,30,344,0,0,0,1,0,0,1,0,0,0
43565,180,1,348,0,0,0,1,0,0,0,0,1,0
43566,210,1,212,0,0,0,1,0,0,0,0,1,0
43567,92,2,0,16,0,1,0,0,0,1,0,0,0
43568,50,2,89,7,0,0,0,1,0,0,0,1,0
43569,67,28,55,0,0,0,1,0,0,1,0,0,0
43570,175,1,0,0,0,0,1,0,0,0,0,1,0
43571,179,1,0,3,0,0,1,0,0,1,0,0,0
43572,125,30,306,0,0,0,1,0,0,1,0,0,0
43573,75,14,363,3,0,1,0,0,0,0,0,1,0
43574,58,1,0,4,0,0,1,0,0,0,0,1,0
43575,140,30,84,1,0,0,1,0,0,1,0,0,0
43576,75,2,10,7,0,1,0,0,0,0,0,1,0
43577,50,1,0,1,0,0,0,1,0,0,0,1,0
43578,199,3,310,0,0,0,0,1,0,1,0,0,0
43579,149,1,156,21,0,0,1,0,0,1,0,0,0
43580,105,30,349,2,0,0,1,0,0,1,0,0,0
43581,150,1,164,2,0,0,1,0,0,1,0,0,0
43582,53,30,123,0,0,1,0,0,0,0,0,1,0
43583,26,2,111,1,0,1,0,0,0,0,0,0,1
43584,100,2,43,2,0,1,0,0,0,1,0,0,0
43585,187,4,128,12,0,0,1,0,0,1,0,0,0
43586,72,2,80,10,0,1,0,0,0,0,0,1,0
43587,295,5,50,0,0,0,1,0,0,1,0,0,0
43588,139,2,61,13,0,0,1,0,0,1,0,0,0
43589,260,3,66,1,0,1,0,0,0,0,0,1,0
43590,90,1,90,2,0,0,0,1,0,0,0,1,0
43591,246,2,315,1,0,0,0,1,0,0,0,1,0
43592,300,3,6,8,0,0,1,0,0,1,0,0,0
43593,499,1,316,6,0,0,1,0,0,1,0,0,0
43594,595,2,337,2,0,0,1,0,0,1,0,0,0
43595,250,1,357,7,0,0,1,0,0,1,0,0,0
43596,50,2,0,2,0,0,0,1,0,0,0,1,0
43597,259,6,20,1,0,0,1,0,0,1,0,0,0
43598,300,3,72,7,0,0,1,0,0,1,0,0,0
43599,60,1,164,21,0,1,0,0,0,0,0,1,0
43600,95,2,180,2,0,1,0,0,0,0,0,1,0
43601,311,1,89,4,0,0,1,0,0,1,0,0,0
43602,300,3,32,0,0,0,1,0,0,1,0,0,0
43603,120,1,0,0,0,0,0,0,1,0,0,1,0
43604,250,3,0,2,0,0,1,0,0,1,0,0,0
43605,279,2,68,6,0,1,0,0,0,1,0,0,0
43606,229,1,318,16,0,0,1,0,0,1,0,0,0
43607,45,3,70,20,0,1,0,0,0,0,0,1,0
43608,99,2,343,18,0,0,0,1,0,1,0,0,0
43609,95,12,104,1,0,1,0,0,0,1,0,0,0
43610,100,2,347,3,0,1,0,0,0,0,0,1,0
43611,29,30,365,1,0,1,0,0,0,0,0,0,1
43612,128,1,277,15,0,0,1,0,0,0,0,1,0
43613,128,2,63,15,0,0,0,1,0,1,0,0,0
43614,135,1,339,0,0,0,1,0,0,0,0,1,0
43615,26,1,0,0,1,0,0,0,0,0,0,1,0
43616,130,1,264,17,0,0,1,0,0,0,0,1,0
43617,100,1,177,0,0,0,1,0,0,0,0,1,0
43618,50,1,13,9,0,1,0,0,0,0,0,1,0
43619,245,2,261,4,0,0,1,0,0,1,0,0,0
43620,190,4,6,3,0,1,0,0,0,1,0,0,0
43621,78,1,273,2,0,0,1,0,0,0,0,1,0
43622,140,6,21,3,0,1,0,0,0,1,0,0,0
43623,103,30,332,0,0,0,1,0,0,1,0,0,0
43624,60,1,347,9,0,0,0,1,0,0,0,1,0
43625,35,7,336,5,0,1,0,0,0,0,0,1,0
43626,80,3,245,8,0,0,1,0,0,0,0,1,0
43627,130,10,23,1,0,1,0,0,0,1,0,0,0
43628,62,1,0,2,0,1,0,0,0,0,0,1,0
43629,119,7,63,1,0,1,0,0,0,1,0,0,0
43630,150,2,0,1,0,1,0,0,0,1,0,0,0
43631,97,30,339,1,0,0,1,0,0,1,0,0,0
43632,138,2,162,14,0,1,0,0,0,1,0,0,0
43633,180,4,13,1,0,1,0,0,0,1,0,0,0
43634,44,5,39,15,0,1,0,0,0,0,0,1,0
43635,65,1,364,3,0,1,0,0,0,0,0,1,0
43636,300,30,78,0,0,1,0,0,0,1,0,0,0
43637,50,2,169,13,0,1,0,0,0,0,0,1,0
43638,99,2,155,25,0,1,0,0,0,1,0,0,0
43639,37,28,365,1,0,1,0,0,0,0,0,1,0
43640,235,2,10,6,0,0,1,0,0,1,0,0,0
43641,250,2,65,3,0,0,1,0,0,1,0,0,0
43642,50,1,63,3,0,1,0,0,0,0,0,0,1
43643,165,1,59,7,0,1,0,0,0,1,0,0,0
43644,450,5,162,7,0,0,1,0,0,1,0,0,0
43645,134,1,280,16,0,0,0,1,0,1,0,0,0
43646,159,1,157,21,0,0,1,0,0,1,0,0,0
43647,100,7,308,0,0,1,0,0,0,1,0,0,0
43648,99,30,89,0,0,0,0,1,0,0,0,0,1
43649,255,7,0,0,0,0,1,0,0,1,0,0,0
43650,300,2,73,2,0,0,1,0,0,1,0,0,0
43651,90,14,63,1,0,0,1,0,0,0,0,1,0
43652,60,2,27,10,0,0,1,0,0,0,0,1,0
43653,130,1,259,16,0,0,1,0,0,1,0,0,0
43654,150,3,0,16,0,0,1,0,0,1,0,0,0
43655,55,1,365,10,0,1,0,0,0,0,0,1,0
43656,69,1,365,11,0,0,0,1,0,0,0,1,0
43657,125,7,130,6,0,1,0,0,0,1,0,0,0
43658,65,1,147,13,0,1,0,0,0,0,0,1,0
43659,59,2,120,9,0,1,0,0,0,0,0,1,0
43660,375,2,13,1,0,1,0,0,0,1,0,0,0
43661,50,1,355,5,0,0,0,1,0,0,0,1,0
43662,250,1,0,1,0,0,1,0,0,1,0,0,0
43663,95,3,0,2,0,0,0,1,0,1,0,0,0
43664,80,5,0,1,0,1,0,0,0,0,0,1,0
43665,75,2,0,16,0,1,0,0,0,1,0,0,0
43666,34,90,363,0,0,1,0,0,0,0,0,1,0
43667,75,1,180,4,0,1,0,0,0,0,0,1,0
43668,45,5,39,3,0,1,0,0,0,0,0,1,0
43669,74,4,0,1,0,0,1,0,0,0,0,1,0
43670,36,1,351,12,0,0,0,1,0,0,0,1,0
43671,267,2,309,14,0,0,0,1,0,1,0,0,0
43672,100,1,363,0,0,1,0,0,0,0,0,1,0
43673,73,3,4,0,0,1,0,0,0,0,0,1,0
43674,95,30,0,0,0,0,1,0,0,1,0,0,0
43675,104,4,0,1,0,1,0,0,0,1,0,0,0
43676,216,5,20,2,0,1,0,0,0,1,0,0,0
43677,350,5,110,8,0,0,1,0,0,1,0,0,0
43678,125,3,159,3,0,0,1,0,0,1,0,0,0
43679,100,2,0,5,0,1,0,0,0,1,0,0,0
43680,142,30,189,1,0,0,1,0,0,1,0,0,0
43681,90,1,353,20,1,0,0,0,0,0,0,1,0
43682,147,30,259,0,0,0,1,0,0,1,0,0,0
43683,125,5,146,1,0,1,0,0,0,0,0,1,0
43684,100,4,52,10,0,0,1,0,0,0,0,1,0
43685,50,2,172,8,0,1,0,0,0,0,0,1,0
43686,70,3,72,5,0,0,1,0,0,0,0,1,0
43687,220,3,109,2,0,1,0,0,0,1,0,0,0
43688,210,30,220,2,0,0,1,0,0,1,0,0,0
43689,179,1,163,25,0,1,0,0,0,1,0,0,0
43690,38,28,364,0,0,1,0,0,0,0,0,1,0
43691,379,3,0,0,0,0,1,0,0,1,0,0,0
43692,199,1,274,1,0,0,1,0,0,0,1,0,0
43693,38,30,335,1,0,1,0,0,0,0,0,1,0
43694,135,6,321,15,0,1,0,0,0,1,0,0,0
43695,38,30,154,0,0,1,0,0,0,0,0,1,0
43696,180,30,345,0,0,0,1,0,0,1,0,0,0
43697,275,30,353,0,0,0,1,0,0,1,0,0,0
